user_id,item_id,age_bucket,category,clicked,user_idx,item_idx,cat_idx
433,75,18-24,news,0,316,92,0
230,135,25-34,sports,0,335,154,2
22,205,25-34,sports,0,70,140,2
61,44,35-44,sports,0,413,249,2
413,270,25-34,news,0,65,26,0
45,89,18-24,sports,0,295,84,2
348,141,25-34,tech,1,283,257,1
302,100,25-34,tech,0,351,214,1
72,143,18-24,tech,0,228,239,1
20,15,18-24,movies,0,59,2,3
498,236,18-24,news,0,142,266,0
325,99,18-24,movies,0,127,91,3
12,161,25-34,sports,0,346,19,2
307,222,18-24,tech,0,125,79,1
156,2,25-34,news,0,250,288,0
409,255,25-34,movies,0,418,144,3
309,89,35-44,sports,0,393,84,2
59,85,18-24,movies,0,193,273,3
480,243,35-44,tech,0,456,224,1
212,233,35-44,movies,0,187,247,3
359,250,18-24,tech,0,4,117,1
136,3,35-44,tech,0,301,5,1
484,191,25-34,tech,0,35,37,1
469,241,35-44,sports,0,101,198,2
177,283,25-34,tech,0,415,65,1
307,73,35-44,sports,0,125,157,2
431,87,35-44,tech,0,17,290,1
201,100,18-24,news,0,452,214,0
475,257,25-34,movies,0,447,269,3
159,77,18-24,movies,1,465,293,3
315,198,25-34,sports,0,292,169,2
383,134,35-44,sports,0,77,29,2
161,11,35-44,news,0,156,232,0
38,253,18-24,sports,1,332,227,2
433,240,35-44,news,0,316,108,0
407,116,18-24,tech,0,82,11,1
430,227,18-24,movies,0,161,209,3
283,299,35-44,movies,0,201,139,3
294,279,18-24,news,0,98,4,0
72,177,25-34,movies,0,228,240,3
73,280,25-34,tech,0,172,297,1
306,261,35-44,sports,0,429,248,2
194,167,18-24,movies,0,16,107,3
436,174,18-24,movies,0,56,122,3
267,39,18-24,sports,0,365,286,2
112,115,18-24,movies,0,487,213,3
496,150,25-34,sports,0,83,278,2
457,15,18-24,movies,0,108,2,3
289,95,18-24,sports,0,378,56,2
463,200,35-44,tech,0,463,294,1
288,296,25-34,news,0,62,86,0
24,282,18-24,tech,0,246,70,1
458,79,25-34,news,0,440,71,0
398,178,25-34,news,0,219,62,0
40,267,35-44,tech,0,177,118,1
361,187,35-44,movies,0,169,163,3
123,265,35-44,news,0,334,94,0
62,270,18-24,movies,0,486,26,3
370,291,35-44,tech,0,189,258,1
322,25,18-24,news,0,457,54,0
150,183,25-34,movies,0,176,7,3
451,60,18-24,news,0,376,222,0
72,126,35-44,news,0,228,98,0
323,254,25-34,sports,0,451,185,2
2,212,18-24,tech,1,405,145,1
497,186,18-24,sports,0,482,13,2
447,216,35-44,tech,0,171,36,1
126,235,25-34,sports,0,286,8,2
40,252,35-44,tech,0,177,270,1
44,25,18-24,movies,0,129,54,3
426,129,25-34,tech,0,92,130,1
493,2,18-24,sports,0,372,288,2
149,230,35-44,sports,0,238,132,2
318,94,25-34,movies,0,498,126,3
306,66,35-44,news,0,429,175,0
39,121,18-24,news,0,107,176,0
358,44,35-44,news,0,491,249,0
344,261,25-34,movies,0,152,248,3
36,218,18-24,movies,0,41,296,3
322,175,18-24,movies,0,457,66,3
139,158,25-34,news,1,115,182,0
139,264,25-34,movies,1,115,261,3
246,40,18-24,news,0,425,9,0
258,279,25-34,news,0,276,4,0
342,105,35-44,news,0,116,250,0
153,201,18-24,tech,0,281,220,1
117,232,18-24,sports,0,39,51,2
87,21,35-44,news,0,15,215,0
28,153,35-44,sports,0,450,60,2
141,64,35-44,sports,0,140,151,2
201,1,18-24,sports,0,452,68,2
60,190,25-34,news,0,146,166,0
210,122,18-24,tech,0,409,142,1
172,148,18-24,tech,0,398,251,1
190,87,35-44,movies,0,253,290,3
46,121,35-44,tech,0,234,176,1
216,46,25-34,news,0,25,138,0
298,235,18-24,sports,0,74,8,2
216,232,35-44,news,0,25,51,0
145,74,35-44,tech,0,360,146,1
293,60,25-34,sports,0,414,222,2
419,246,18-24,movies,0,389,49,3
78,147,35-44,sports,0,162,141,2
228,59,25-34,sports,0,166,80,2
229,172,35-44,sports,0,470,253,2
127,181,18-24,tech,0,76,43,1
263,34,25-34,news,0,272,180,0
477,146,18-24,news,0,369,100,0
201,182,35-44,movies,0,452,289,3
393,3,18-24,movies,0,305,5,3
306,144,25-34,sports,0,429,192,2
237,203,35-44,news,0,269,165,0
329,238,25-34,sports,0,406,236,2
450,66,25-34,movies,0,408,175,3
408,282,18-24,news,0,377,70,0
347,11,35-44,news,0,213,232,0
160,22,18-24,movies,0,210,201,3
357,205,35-44,sports,0,359,140,2
280,214,25-34,tech,0,104,263,1
454,116,25-34,news,0,209,11,0
320,235,18-24,tech,0,174,8,1
149,258,18-24,sports,0,238,229,2
142,38,35-44,movies,0,5,164,3
493,221,25-34,tech,0,372,137,1
470,185,18-24,movies,0,117,10,3
68,258,25-34,news,0,298,229,0
24,75,25-34,news,0,246,92,0
302,192,18-24,tech,0,351,113,1
32,275,18-24,movies,0,445,119,3
94,298,18-24,sports,0,300,22,2
463,237,35-44,movies,0,463,167,3
405,10,18-24,sports,0,252,172,2
58,274,25-34,news,0,27,27,0
379,143,35-44,news,0,212,239,0
428,0,18-24,movies,0,396,85,3
24,55,35-44,tech,0,246,74,1
167,167,18-24,tech,0,89,107,1
324,251,18-24,news,0,488,128,0
281,46,18-24,tech,0,258,138,1
495,213,35-44,sports,0,314,186,2
444,167,35-44,movies,0,394,107,3
191,136,25-34,movies,0,382,14,3
198,287,18-24,news,0,255,21,0
150,76,25-34,sports,0,176,69,2
206,62,18-24,movies,0,157,95,3
295,52,18-24,movies,0,356,1,3
83,72,35-44,movies,0,123,272,3
382,292,35-44,sports,0,290,190,2
37,93,35-44,news,0,222,121,0
430,206,18-24,tech,0,161,57,1
347,224,18-24,sports,0,213,63,2
191,190,35-44,sports,0,382,166,2
358,244,35-44,news,0,491,231,0
138,201,25-34,movies,0,291,220,3
454,191,18-24,sports,0,209,37,2
477,137,35-44,tech,0,369,18,1
218,41,35-44,tech,0,72,58,1
213,133,35-44,tech,0,239,78,1
111,4,35-44,movies,0,449,237,3
13,250,35-44,news,0,151,117,0
99,278,25-34,sports,0,220,147,2
185,198,18-24,tech,0,494,169,1
45,185,25-34,news,0,295,10,0
268,76,18-24,sports,0,226,69,2
191,84,25-34,tech,0,382,195,1
67,115,35-44,movies,1,63,213,3
343,60,25-34,sports,0,14,222,2
240,178,25-34,news,0,144,62,0
327,226,18-24,sports,0,0,96,2
72,120,35-44,movies,0,228,171,3
303,149,35-44,tech,0,118,135,1
252,87,35-44,sports,0,194,290,2
471,211,18-24,movies,0,479,292,3
496,277,18-24,movies,0,83,212,3
135,247,18-24,sports,0,204,160,2
331,145,35-44,movies,0,149,228,3
133,277,25-34,tech,0,399,212,1
249,251,25-34,sports,0,493,128,2
159,173,35-44,movies,0,465,45,3
292,242,35-44,news,0,231,234,0
234,289,35-44,movies,0,353,173,3
181,8,35-44,news,0,410,202,0
5,264,18-24,tech,0,478,261,1
471,56,18-24,news,0,479,24,0
55,89,35-44,tech,0,207,84,1
44,70,25-34,tech,0,129,184,1
76,295,18-24,news,0,392,216,0
370,244,35-44,sports,0,189,231,2
468,81,18-24,tech,0,20,208,1
202,219,25-34,tech,0,190,200,1
154,247,18-24,movies,0,141,160,3
63,89,35-44,news,0,88,84,0
493,35,25-34,tech,0,372,287,1
3,86,25-34,tech,0,214,88,1
141,268,35-44,news,0,140,127,0
368,67,18-24,movies,0,309,162,3
31,107,35-44,news,0,411,243,0
302,287,18-24,tech,0,351,21,1
231,52,35-44,sports,0,257,1,2
213,95,35-44,tech,0,239,56,1
82,145,35-44,sports,0,459,228,2
11,293,35-44,sports,0,437,181,2
367,60,25-34,tech,0,270,222,1
411,74,25-34,tech,0,288,146,1
361,90,18-24,sports,0,169,72,2
49,25,25-34,movies,0,7,54,3
73,258,18-24,movies,0,172,229,3
222,136,18-24,movies,0,28,14,3
214,253,25-34,movies,0,271,227,3
414,0,25-34,movies,0,224,85,3
188,146,18-24,tech,0,199,100,1
316,151,18-24,tech,0,10,230,1
477,217,18-24,sports,0,369,298,2
467,8,35-44,news,0,462,202,0
242,172,35-44,movies,0,43,253,3
389,38,18-24,movies,0,34,164,3
222,162,25-34,sports,0,28,225,2
394,299,18-24,sports,0,294,139,2
135,151,35-44,tech,0,204,230,1
478,277,25-34,movies,0,266,212,3
325,4,25-34,tech,0,127,237,1
192,82,35-44,tech,0,336,31,1
70,132,25-34,movies,0,23,246,3
455,23,18-24,news,0,448,221,0
303,21,35-44,movies,0,118,215,3
336,152,18-24,movies,0,379,30,3
388,287,18-24,sports,0,407,21,2
231,182,35-44,sports,0,257,289,2
225,35,18-24,news,0,284,287,0
199,116,25-34,movies,0,461,11,3
195,242,18-24,news,0,436,234,0
165,52,35-44,news,0,383,1,0
427,186,18-24,news,0,13,13,0
9,52,25-34,movies,0,235,1,3
151,132,25-34,movies,0,54,246,3
99,268,35-44,news,0,220,127,0
163,104,25-34,news,0,280,218,0
133,211,18-24,sports,0,399,292,2
49,25,25-34,movies,0,7,54,3
125,74,35-44,tech,0,323,146,1
111,203,35-44,tech,0,449,165,1
18,64,35-44,news,0,170,151,0
89,111,25-34,news,0,153,53,0
171,145,25-34,movies,0,297,228,3
417,167,35-44,movies,0,340,107,3
264,73,35-44,movies,0,133,157,3
174,19,25-34,tech,0,432,275,1
341,271,35-44,news,0,102,55,0
377,242,25-34,tech,0,350,234,1
7,159,25-34,movies,0,160,112,3
487,169,35-44,movies,0,385,82,3
205,84,25-34,tech,0,18,195,1
159,169,35-44,tech,0,465,82,1
268,208,18-24,movies,0,226,42,3
44,95,25-34,movies,0,129,56,3
141,57,35-44,sports,0,140,0,2
296,49,18-24,sports,0,420,274,2
4,6,35-44,news,0,296,280,0
484,33,25-34,sports,0,35,259,2
142,276,25-34,movies,0,5,41,3
22,212,35-44,tech,0,70,145,1
320,156,35-44,sports,0,174,133,2
340,6,18-24,news,0,472,280,0
88,20,18-24,movies,0,225,110,3
493,249,35-44,tech,0,372,155,1
457,53,35-44,movies,0,108,203,3
189,89,25-34,sports,0,427,84,2
153,243,18-24,news,0,281,224,0
197,89,25-34,tech,0,248,84,1
294,99,35-44,movies,0,98,91,3
483,59,35-44,tech,0,180,80,1
325,235,35-44,sports,0,127,8,2
10,56,18-24,tech,0,121,24,1
340,83,35-44,movies,0,472,223,3
496,133,18-24,news,0,83,78,0
33,57,25-34,movies,0,455,0,3
440,170,18-24,movies,0,24,73,3
497,291,25-34,tech,0,482,258,1
254,200,18-24,news,0,321,294,0
444,245,18-24,news,0,394,129,0
441,90,18-24,movies,0,216,72,3
82,266,35-44,tech,0,459,177,1
72,104,18-24,tech,0,228,218,1
137,31,25-34,movies,0,388,178,3
176,4,25-34,movies,0,263,237,3
110,178,18-24,sports,0,273,62,2
71,52,35-44,tech,0,1,1,1
231,60,25-34,news,0,257,222,0
455,136,18-24,movies,0,448,14,3
239,159,18-24,sports,0,26,112,2
257,54,25-34,news,0,232,93,0
252,50,35-44,movies,0,194,134,3
81,176,18-24,movies,0,302,124,3
276,14,18-24,news,0,49,156,0
224,98,18-24,movies,0,444,125,3
341,239,18-24,news,0,102,219,0
274,95,25-34,news,0,46,56,0
81,89,35-44,tech,0,302,84,1
470,182,35-44,tech,0,117,289,1
95,130,25-34,movies,0,423,158,3
455,173,18-24,movies,0,448,45,3
262,282,25-34,tech,0,205,70,1
152,32,25-34,news,0,481,25,0
414,225,25-34,movies,0,224,152,3
120,147,18-24,tech,0,58,141,1
316,205,18-24,movies,0,10,140,3
126,126,25-34,movies,0,286,98,3
371,86,35-44,news,0,282,88,0
293,293,25-34,news,0,414,181,0
474,107,35-44,sports,0,159,243,2
448,221,25-34,movies,1,29,137,3
83,74,25-34,sports,0,123,146,2
483,175,25-34,sports,0,180,66,2
75,123,18-24,news,0,424,244,0
205,251,18-24,tech,0,18,128,1
10,217,35-44,tech,0,121,298,1
453,24,25-34,news,0,387,299,0
343,92,25-34,tech,0,14,279,1
425,34,18-24,movies,0,33,180,3
59,293,25-34,sports,0,193,181,2
49,190,18-24,tech,0,7,166,1
107,175,18-24,news,0,68,66,0
14,50,18-24,news,0,466,134,0
233,231,25-34,movies,0,304,265,3
66,221,35-44,tech,0,264,137,1
153,22,35-44,tech,1,281,201,1
322,183,25-34,tech,0,457,7,1
78,191,35-44,news,0,162,37,0
366,202,25-34,movies,0,439,161,3
258,39,25-34,movies,0,276,286,3
103,265,25-34,sports,0,243,94,2
2,245,18-24,sports,0,405,129,2
454,198,35-44,news,0,209,169,0
9,280,35-44,movies,0,235,297,3
125,180,25-34,sports,0,323,206,2
483,2,18-24,movies,0,180,288,3
208,86,18-24,news,0,110,88,0
402,282,25-34,movies,0,93,70,3
89,57,25-34,tech,0,153,0,1
8,156,35-44,tech,0,474,133,1
232,19,35-44,sports,0,137,275,2
272,200,18-24,movies,0,327,294,3
31,230,18-24,sports,0,411,132,2
272,282,25-34,tech,1,327,70,1
142,249,25-34,sports,0,5,155,2
185,276,18-24,sports,0,494,41,2
190,227,18-24,sports,0,253,209,2
296,48,35-44,news,0,420,238,0
114,3,18-24,news,0,308,5,0
157,36,25-34,tech,0,75,256,1
141,278,25-34,tech,0,140,147,1
121,154,18-24,tech,0,236,199,1
126,104,18-24,movies,0,286,218,3
287,4,18-24,tech,0,211,237,1
116,225,18-24,sports,0,417,152,2
385,271,25-34,sports,0,245,55,2
491,76,25-34,tech,0,95,69,1
414,32,35-44,tech,0,224,25,1
420,250,35-44,movies,0,324,117,3
95,61,18-24,news,0,423,115,0
223,189,35-44,movies,0,247,116,3
215,133,18-24,news,0,126,78,0
366,199,25-34,sports,0,439,284,2
84,13,35-44,tech,0,51,3,1
433,290,18-24,tech,0,316,183,1
125,237,35-44,sports,0,323,167,2
350,194,25-34,movies,0,242,50,3
216,38,18-24,sports,0,25,164,2
421,237,35-44,movies,0,261,167,3
63,15,18-24,news,0,88,2,0
332,124,35-44,tech,0,435,114,1
91,164,35-44,news,0,416,179,0
74,115,25-34,news,0,202,213,0
360,68,18-24,movies,0,256,64,3
291,152,35-44,sports,0,130,30,2
370,175,35-44,movies,0,189,66,3
277,293,18-24,sports,0,433,181,2
15,213,18-24,tech,0,206,186,1
118,68,18-24,tech,0,422,64,1
234,214,18-24,news,0,353,263,0
378,175,35-44,news,0,147,66,0
463,174,18-24,tech,0,463,122,1
403,55,25-34,tech,0,80,74,1
445,84,18-24,movies,0,167,195,3
484,155,18-24,news,0,35,136,0
468,234,18-24,news,0,20,20,0
68,99,25-34,sports,0,298,91,2
256,56,35-44,news,0,150,24,0
224,293,35-44,movies,0,444,181,3
153,221,35-44,news,0,281,137,0
460,78,25-34,news,0,401,101,0
38,96,18-24,news,0,332,148,0
192,114,35-44,movies,0,336,109,3
219,211,25-34,movies,0,22,292,3
329,215,18-24,news,0,406,83,0
423,120,18-24,movies,0,477,171,3
59,214,18-24,sports,0,193,263,2
106,242,25-34,news,0,442,234,0
214,37,25-34,news,1,271,61,0
33,221,35-44,news,0,455,137,0
2,271,35-44,tech,0,405,55,1
193,105,18-24,movies,0,9,250,3
175,13,35-44,sports,0,348,3,2
299,273,18-24,news,0,402,15,0
290,54,18-24,news,0,19,93,0
145,245,18-24,tech,1,360,129,1
288,113,35-44,sports,1,62,197,2
284,164,35-44,news,0,391,179,0
485,293,25-34,tech,0,364,181,1
83,273,25-34,tech,0,123,15,1
127,119,18-24,news,0,76,264,0
165,104,25-34,news,0,383,218,0
196,153,18-24,tech,0,109,60,1
272,181,25-34,sports,0,327,43,2
137,186,25-34,news,0,388,13,0
128,94,35-44,news,0,69,126,0
238,243,35-44,news,0,179,224,0
128,103,35-44,movies,0,69,254,3
420,199,25-34,movies,0,324,284,3
344,175,18-24,sports,0,152,66,2
312,196,25-34,tech,0,355,189,1
289,246,35-44,news,0,378,49,0
101,297,25-34,news,0,279,285,0
137,128,18-24,movies,0,388,159,3
253,56,35-44,sports,0,274,24,2
400,183,25-34,movies,0,173,7,3
68,161,35-44,tech,0,298,19,1
121,214,25-34,tech,0,236,263,1
399,113,18-24,sports,0,374,197,2
370,149,35-44,sports,0,189,135,2
75,299,25-34,movies,0,424,139,3
487,216,25-34,news,0,385,36,0
166,210,25-34,news,0,131,149,0
270,185,18-24,tech,0,303,10,1
381,287,35-44,news,0,21,21,0
167,190,18-24,sports,0,89,166,2
230,234,35-44,sports,0,335,20,2
361,268,25-34,tech,0,169,127,1
206,47,25-34,sports,0,157,242,2
97,111,25-34,tech,0,185,53,1
468,205,18-24,movies,0,20,140,3
91,235,25-34,movies,0,416,8,3
157,190,35-44,sports,0,75,166,2
82,21,18-24,movies,0,459,215,3
477,22,35-44,tech,0,369,201,1
393,69,35-44,movies,0,305,106,3
32,12,25-34,news,0,445,295,0
456,130,18-24,movies,0,103,158,3
337,76,18-24,sports,0,363,69,2
108,79,35-44,movies,0,200,71,3
305,35,18-24,movies,0,84,287,3
122,47,18-24,tech,0,352,242,1
165,3,18-24,news,0,383,5,0
352,122,18-24,news,0,460,142,0
155,123,25-34,sports,0,267,244,2
176,231,25-34,tech,0,263,265,1
396,220,35-44,movies,0,368,205,3
363,146,18-24,sports,0,217,100,2
377,4,18-24,movies,0,350,237,3
379,124,35-44,sports,0,212,114,2
149,122,18-24,sports,0,238,142,2
480,273,25-34,movies,0,456,15,3
129,150,25-34,tech,0,241,278,1
402,173,35-44,tech,0,93,45,1
491,18,35-44,movies,0,95,262,3
470,41,25-34,sports,0,117,58,2
215,204,18-24,news,0,126,204,0
138,287,35-44,news,0,291,21,0
66,120,35-44,news,0,264,171,0
279,151,25-34,news,0,469,230,0
146,293,18-24,tech,0,490,181,1
415,69,18-24,movies,0,78,106,3
331,261,35-44,sports,0,149,248,2
298,25,18-24,tech,0,74,54,1
425,113,18-24,tech,0,33,197,1
409,82,35-44,sports,0,418,31,2
40,188,35-44,movies,0,177,111,3
126,120,35-44,news,0,286,171,0
99,169,25-34,movies,0,220,82,3
141,32,25-34,tech,0,140,25,1
194,272,35-44,sports,0,16,34,2
182,210,25-34,tech,0,480,149,1
45,174,35-44,sports,0,295,122,2
377,101,25-34,movies,0,350,90,3
397,74,35-44,tech,0,320,146,1
232,290,25-34,news,0,137,183,0
465,51,25-34,sports,0,476,12,2
317,206,25-34,movies,0,192,57,3
145,257,35-44,sports,0,360,269,2
370,125,18-24,news,1,189,267,0
163,83,25-34,news,0,280,223,0
322,262,35-44,tech,0,457,277,1
243,49,25-34,news,0,97,274,0
331,33,18-24,movies,0,149,259,3
273,126,35-44,news,0,404,98,0
371,286,18-24,sports,0,282,235,2
432,283,18-24,sports,0,489,65,2
263,62,18-24,sports,0,272,95,2
121,168,35-44,movies,0,236,76,3
320,192,18-24,tech,0,174,113,1
274,142,35-44,movies,0,46,120,3
129,8,25-34,tech,0,241,202,1
450,211,25-34,news,0,408,292,0
348,283,25-34,news,0,283,65,0
171,235,25-34,news,0,297,8,0
293,85,35-44,sports,0,414,273,2
280,103,25-34,sports,0,104,254,2
408,93,35-44,sports,0,377,121,2
50,78,35-44,news,0,175,101,0
465,249,18-24,news,0,476,155,0
310,159,25-34,movies,0,36,112,3
178,169,25-34,movies,0,354,82,3
388,286,25-34,news,0,407,235,0
84,251,25-34,news,0,51,128,0
85,95,25-34,movies,0,366,56,3
349,285,18-24,tech,0,306,131,1
88,126,25-34,movies,0,225,98,3
65,260,18-24,movies,0,400,23,3
272,252,25-34,sports,0,327,270,2
317,60,18-24,news,0,192,222,0
367,83,18-24,sports,0,270,223,2
263,272,35-44,tech,0,272,34,1
149,268,18-24,movies,0,238,127,3
430,177,18-24,news,0,161,240,0
479,120,25-34,sports,0,61,171,2
29,111,35-44,tech,0,55,53,1
299,67,18-24,tech,0,402,162,1
47,253,18-24,movies,0,492,227,3
15,125,35-44,movies,0,206,267,3
183,299,35-44,news,0,182,139,0
96,215,35-44,sports,0,158,83,2
438,148,18-24,sports,0,48,251,2
390,271,35-44,tech,0,31,55,1
165,123,35-44,sports,0,383,244,2
437,293,25-34,tech,0,165,181,1
193,187,35-44,tech,0,9,163,1
197,25,18-24,sports,0,248,54,2
183,61,18-24,tech,0,182,115,1
264,185,18-24,movies,0,133,10,3
51,137,18-24,tech,0,230,18,1
484,281,18-24,news,0,35,35,0
147,164,25-34,tech,0,155,179,1
305,26,35-44,news,0,84,67,0
419,37,25-34,news,0,389,61,0
198,251,25-34,sports,0,255,128,2
14,241,35-44,tech,0,466,198,1
112,58,18-24,tech,0,487,143,1
310,216,18-24,sports,0,36,36,2
444,176,25-34,movies,0,394,124,3
401,139,25-34,movies,0,52,291,3
264,207,35-44,tech,0,133,103,1
443,235,25-34,movies,0,12,8,3
325,86,25-34,news,0,127,88,0
201,245,35-44,tech,0,452,129,1
197,286,35-44,sports,0,248,235,2
290,271,25-34,movies,0,19,55,3
115,32,25-34,tech,0,38,25,1
184,214,35-44,news,0,240,263,0
89,225,18-24,sports,0,153,152,2
219,156,35-44,tech,0,22,133,1
329,54,25-34,news,0,406,93,0
50,196,35-44,movies,0,175,189,3
192,21,35-44,tech,0,336,215,1
110,236,18-24,sports,0,273,266,2
477,182,35-44,sports,0,369,289,2
300,187,35-44,tech,0,317,163,1
106,216,18-24,tech,0,442,36,1
211,264,18-24,sports,0,293,261,2
497,2,35-44,sports,0,482,288,2
222,290,25-34,sports,0,28,183,2
415,205,25-34,tech,0,78,140,1
48,166,35-44,movies,0,227,187,3
12,247,18-24,news,0,346,160,0
356,123,25-34,news,0,319,244,0
32,252,25-34,tech,0,445,270,1
405,297,18-24,news,0,252,285,0
308,262,25-34,news,0,3,277,0
305,129,25-34,tech,0,84,130,1
459,190,18-24,news,0,370,166,0
426,99,25-34,sports,0,92,91,2
16,15,18-24,sports,0,2,2,2
401,82,35-44,movies,0,52,31,3
280,45,18-24,movies,0,104,276,3
169,16,18-24,sports,0,349,170,2
46,261,18-24,tech,0,234,248,1
343,205,25-34,tech,0,14,140,1
490,270,25-34,sports,0,100,26,2
349,95,25-34,sports,0,306,56,2
259,33,25-34,movies,0,223,259,3
477,246,25-34,news,0,369,49,0
224,71,25-34,news,0,444,168,0
107,194,35-44,tech,0,68,50,1
251,63,25-34,news,0,134,196,0
145,164,18-24,tech,0,360,179,1
196,232,18-24,movies,0,109,51,3
293,192,35-44,news,0,414,113,0
398,241,18-24,sports,0,219,198,2
84,194,18-24,movies,0,51,50,3
326,202,18-24,news,0,371,161,0
58,69,25-34,movies,0,27,106,3
92,47,18-24,movies,0,154,242,3
323,101,18-24,movies,1,451,90,3
310,273,35-44,tech,0,36,15,1
457,117,25-34,sports,0,108,39,2
314,137,35-44,movies,0,381,18,3
390,45,18-24,movies,0,31,276,3
376,285,25-34,sports,0,114,131,2
54,34,25-34,movies,0,30,180,3
59,211,25-34,movies,0,193,292,3
105,73,35-44,news,0,111,157,0
369,189,35-44,news,0,138,116,0
490,224,25-34,sports,0,100,63,2
212,23,35-44,tech,0,187,221,1
460,277,18-24,news,0,401,212,0
472,285,35-44,sports,0,454,131,2
421,251,25-34,movies,0,261,128,3
132,163,35-44,tech,0,132,211,1
18,10,35-44,tech,0,170,172,1
464,231,18-24,movies,1,318,265,3
295,7,25-34,news,1,356,48,0
19,279,18-24,news,0,380,4,0
380,272,25-34,movies,0,67,34,3
316,185,35-44,sports,0,10,10,2
251,105,18-24,sports,0,134,250,2
258,39,25-34,news,0,276,286,0
87,139,35-44,tech,0,15,291,1
201,99,25-34,news,0,452,91,0
123,29,35-44,movies,0,334,207,3
27,90,35-44,sports,0,467,72,2
225,259,25-34,movies,0,284,194,3
90,278,35-44,news,0,403,147,0
145,20,18-24,movies,0,360,110,3
201,227,18-24,sports,0,452,209,2
382,211,35-44,tech,0,290,292,1
481,220,18-24,movies,0,191,205,3
365,67,25-34,tech,0,289,162,1
46,203,25-34,tech,0,234,165,1
111,266,25-34,tech,0,449,177,1
460,84,35-44,tech,0,401,195,1
155,273,18-24,sports,0,267,15,2
386,287,25-34,movies,0,311,21,3
131,294,18-24,tech,0,188,102,1
115,226,18-24,sports,0,38,96,2
190,43,35-44,news,0,253,193,0
298,245,18-24,movies,0,74,129,3
108,70,25-34,news,0,200,184,0
228,281,35-44,tech,0,166,35,1
374,137,25-34,sports,0,53,18,2
493,271,35-44,movies,0,372,55,3
100,4,25-34,tech,0,322,237,1
28,187,25-34,news,0,450,163,0
473,119,18-24,news,0,79,264,0
394,138,18-24,tech,0,294,16,1
228,160,18-24,tech,0,166,59,1
295,12,25-34,sports,0,356,295,2
409,89,35-44,tech,0,418,84,1
139,230,35-44,sports,0,115,132,2
413,201,25-34,sports,0,65,220,2
261,273,18-24,sports,0,85,15,2
55,50,35-44,tech,0,207,134,1
140,299,35-44,news,0,208,139,0
278,289,25-34,tech,0,287,173,1
247,268,25-34,news,0,421,127,0
284,64,25-34,movies,0,391,151,3
234,198,25-34,news,0,353,169,0
160,130,25-34,sports,0,210,158,2
183,106,25-34,news,0,182,174,0
37,17,25-34,tech,0,222,233,1
69,198,25-34,news,0,195,169,0
268,267,35-44,sports,0,226,118,2
367,298,25-34,tech,0,270,22,1
149,74,18-24,sports,0,238,146,2
453,39,35-44,tech,0,387,286,1
440,258,18-24,movies,0,24,229,3
65,132,35-44,sports,0,400,246,2
57,144,35-44,movies,0,299,192,3
87,9,35-44,tech,0,15,32,1
304,22,25-34,movies,0,310,201,3
2,271,18-24,tech,0,405,55,1
149,199,35-44,movies,0,238,284,3
443,46,25-34,news,0,12,138,0
208,140,18-24,movies,0,110,226,3
157,203,25-34,movies,0,75,165,3
141,97,18-24,movies,0,140,123,3
251,224,35-44,news,0,134,63,0
167,15,35-44,news,0,89,2,0
436,15,35-44,tech,0,56,2,1
162,113,35-44,tech,0,337,197,1
37,158,25-34,movies,0,222,182,3
171,276,25-34,tech,0,297,41,1
177,157,25-34,movies,0,415,33,3
285,212,35-44,tech,0,426,145,1
89,78,18-24,sports,0,153,101,2
33,226,18-24,tech,0,455,96,1
87,273,35-44,sports,0,15,15,2
21,198,18-24,sports,0,215,169,2
357,87,35-44,movies,0,359,290,3
200,98,25-34,tech,0,345,125,1
177,228,18-24,sports,0,415,97,2
384,48,35-44,news,0,105,238,0
369,21,25-34,tech,0,138,215,1
356,178,25-34,movies,0,319,62,3
294,150,18-24,news,0,98,278,0
55,222,18-24,sports,0,207,79,2
204,191,25-34,movies,0,37,37,3
24,169,25-34,tech,0,246,82,1
89,137,18-24,sports,0,153,18,2
344,137,35-44,tech,0,152,18,1
489,88,18-24,movies,0,497,210,3
82,107,35-44,news,0,459,243,0
478,140,18-24,sports,0,266,226,2
134,241,25-34,news,0,71,198,0
91,138,18-24,sports,0,416,16,2
103,54,25-34,sports,0,243,93,2
312,38,18-24,movies,0,355,164,3
437,238,35-44,news,0,165,236,0
108,119,35-44,news,0,200,264,0
356,212,35-44,tech,0,319,145,1
320,131,25-34,tech,0,174,188,1
495,90,25-34,sports,0,314,72,2
130,110,25-34,sports,0,315,6,2
312,219,18-24,sports,0,355,200,2
419,60,25-34,movies,0,389,222,3
145,176,25-34,news,0,360,124,0
328,295,25-34,sports,0,262,216,2
187,72,18-24,movies,0,275,272,3
299,23,35-44,tech,0,402,221,1
448,223,18-24,sports,0,29,81,2
417,189,25-34,sports,0,340,116,2
62,163,25-34,sports,0,486,211,2
314,190,35-44,sports,0,381,166,2
142,154,25-34,sports,0,5,199,2
19,46,18-24,sports,0,380,138,2
273,102,35-44,news,0,404,75,0
345,251,35-44,tech,0,430,128,1
442,257,18-24,tech,0,443,269,1
406,101,18-24,tech,0,278,90,1
83,159,18-24,tech,0,123,112,1
421,80,18-24,tech,0,261,28,1
248,175,35-44,tech,0,50,66,1
292,225,25-34,news,0,231,152,0
203,245,35-44,movies,0,254,129,3
103,292,18-24,movies,0,243,190,3
193,243,35-44,news,0,9,224,0
