user_id,item_id,age_bucket,category,clicked
470,175,25-34,movies,0
291,46,35-44,movies,0
108,164,25-34,movies,0
94,30,25-34,tech,0
9,129,18-24,movies,0
341,7,18-24,movies,0
373,45,18-24,news,0
103,292,18-24,movies,0
317,206,25-34,movies,0
289,267,25-34,sports,0
218,251,25-34,sports,0
308,94,18-24,movies,0
345,14,25-34,news,0
493,271,35-44,movies,0
215,180,18-24,sports,0
350,292,35-44,news,0
308,46,35-44,movies,0
96,15,35-44,news,0
63,74,18-24,sports,0
35,180,18-24,news,0
193,139,25-34,movies,0
145,245,18-24,tech,1
215,287,25-34,movies,0
278,222,25-34,movies,0
229,230,25-34,tech,0
103,197,25-34,movies,0
17,131,25-34,tech,1
125,180,25-34,sports,0
19,197,25-34,movies,0
492,237,25-34,tech,0
325,289,35-44,news,0
356,194,18-24,news,0
355,189,35-44,movies,0
91,188,25-34,tech,0
82,236,25-34,sports,0
120,40,25-34,news,0
317,286,35-44,news,0
178,144,25-34,movies,0
497,169,25-34,news,0
157,131,18-24,news,0
202,291,35-44,sports,0
124,132,25-34,movies,0
294,138,25-34,news,1
388,287,18-24,sports,0
303,168,35-44,movies,0
370,244,35-44,sports,0
342,272,35-44,news,0
80,53,18-24,movies,0
353,88,18-24,movies,0
245,167,25-34,news,0
322,211,25-34,news,0
299,67,18-24,tech,0
21,154,25-34,movies,0
195,32,18-24,sports,0
421,14,18-24,news,0
398,58,18-24,movies,0
201,182,35-44,movies,0
298,172,35-44,movies,0
284,220,18-24,sports,0
133,184,35-44,news,0
356,167,25-34,movies,0
37,114,35-44,news,0
104,151,18-24,sports,0
80,69,18-24,sports,0
234,149,18-24,news,0
335,55,18-24,news,0
230,296,25-34,movies,0
276,14,18-24,news,0
459,72,35-44,news,0
298,25,18-24,tech,0
497,249,25-34,news,0
134,96,18-24,news,0
163,29,18-24,sports,0
405,187,18-24,sports,0
286,143,25-34,movies,0
229,172,35-44,sports,0
68,266,18-24,sports,1
8,68,25-34,movies,0
55,110,18-24,tech,0
112,101,25-34,movies,0
34,62,35-44,movies,0
186,5,25-34,movies,0
244,177,25-34,sports,0
29,88,25-34,news,0
40,88,18-24,news,0
87,120,18-24,sports,0
469,67,18-24,sports,0
234,34,35-44,tech,0
367,83,18-24,sports,0
451,191,18-24,movies,0
369,211,25-34,movies,0
490,52,25-34,movies,0
133,211,18-24,sports,0
25,197,25-34,sports,0
471,225,18-24,movies,0
173,258,18-24,sports,0
306,20,35-44,news,0
388,273,25-34,news,0
371,75,18-24,movies,0
96,231,35-44,tech,0
51,66,18-24,tech,0
61,271,25-34,tech,0
177,283,25-34,tech,0
456,37,25-34,tech,0
248,149,35-44,tech,0
477,115,35-44,sports,0
300,128,35-44,news,0
162,56,25-34,tech,0
72,252,25-34,news,0
285,232,18-24,sports,0
438,148,18-24,sports,0
90,192,35-44,news,0
133,195,18-24,sports,0
0,276,18-24,sports,0
150,154,25-34,tech,0
430,265,25-34,news,1
237,10,18-24,tech,0
314,193,35-44,news,0
392,160,18-24,movies,0
319,93,25-34,movies,0
107,81,35-44,news,0
137,94,25-34,movies,0
406,87,18-24,news,0
8,214,18-24,movies,0
42,72,35-44,sports,0
188,293,35-44,sports,0
146,59,18-24,news,0
488,210,18-24,tech,0
162,161,35-44,movies,0
125,237,35-44,sports,0
88,151,35-44,sports,0
193,38,25-34,news,0
13,282,25-34,tech,0
370,54,18-24,tech,0
293,273,18-24,sports,0
328,42,18-24,sports,0
424,88,18-24,news,0
261,57,35-44,news,0
445,222,35-44,movies,0
205,152,18-24,tech,0
56,271,25-34,news,0
29,199,25-34,news,0
428,0,18-24,movies,0
475,257,25-34,movies,0
245,125,25-34,news,0
491,198,35-44,movies,0
445,204,35-44,news,0
60,222,35-44,sports,0
337,92,18-24,sports,0
223,74,18-24,tech,0
8,156,35-44,tech,0
83,129,35-44,sports,0
57,144,35-44,movies,0
469,290,35-44,tech,0
441,228,18-24,movies,0
304,142,35-44,tech,0
263,101,18-24,tech,0
448,221,25-34,movies,1
352,86,35-44,tech,0
178,100,35-44,sports,0
99,278,25-34,sports,0
1,164,35-44,tech,0
91,138,18-24,sports,0
0,181,35-44,sports,0
431,87,35-44,tech,0
203,273,35-44,movies,0
234,223,18-24,sports,0
284,105,35-44,movies,0
451,104,18-24,movies,0
382,42,35-44,news,0
452,277,25-34,sports,0
53,126,25-34,news,0
55,0,18-24,sports,0
258,80,18-24,sports,0
78,50,35-44,sports,0
95,236,35-44,tech,0
166,10,25-34,movies,0
48,22,25-34,news,0
85,3,35-44,tech,0
416,136,18-24,tech,0
239,227,25-34,tech,0
257,56,25-34,movies,0
273,126,35-44,news,0
254,91,35-44,tech,0
420,77,35-44,movies,0
356,204,35-44,movies,0
313,181,35-44,tech,0
229,104,25-34,sports,0
114,139,35-44,movies,0
4,227,35-44,news,0
296,11,25-34,news,0
73,210,25-34,news,0
224,293,35-44,movies,0
287,1,35-44,movies,0
348,254,25-34,news,0
435,292,25-34,movies,0
488,260,18-24,news,0
236,124,25-34,movies,0
322,175,18-24,movies,0
274,273,18-24,movies,0
299,273,18-24,news,0
5,85,35-44,movies,0
167,87,18-24,tech,0
71,234,18-24,movies,0
283,31,18-24,sports,0
426,129,25-34,tech,0
0,284,35-44,sports,0
411,21,25-34,movies,0
417,276,35-44,sports,0
377,242,25-34,tech,0
212,121,18-24,sports,0
228,189,18-24,tech,1
23,176,35-44,movies,0
206,52,35-44,news,0
8,183,25-34,news,0
133,289,18-24,movies,0
340,150,25-34,movies,0
257,245,35-44,tech,0
271,241,18-24,movies,0
411,17,18-24,tech,0
104,218,25-34,tech,0
138,151,25-34,news,0
304,22,25-34,movies,0
175,216,35-44,movies,0
191,84,25-34,tech,0
403,64,18-24,news,0
312,223,25-34,sports,0
217,91,18-24,sports,0
4,169,18-24,sports,0
331,150,25-34,tech,0
157,245,25-34,news,0
350,166,25-34,sports,0
167,87,18-24,sports,0
160,3,25-34,tech,0
147,170,35-44,news,0
85,28,18-24,sports,0
337,94,18-24,tech,0
398,241,18-24,sports,0
237,253,18-24,movies,0
274,279,35-44,sports,0
284,164,35-44,news,0
87,92,35-44,news,0
430,177,18-24,news,0
59,257,25-34,movies,0
43,229,18-24,tech,0
26,270,35-44,tech,0
306,47,25-34,movies,0
137,241,18-24,news,0
182,72,25-34,movies,0
374,151,18-24,movies,0
297,153,35-44,movies,0
148,104,18-24,news,0
261,273,18-24,sports,0
271,111,25-34,tech,0
35,102,18-24,sports,0
19,262,25-34,sports,0
285,34,25-34,sports,0
243,100,18-24,news,0
222,94,25-34,tech,0
62,227,35-44,news,0
425,108,25-34,sports,0
412,262,18-24,tech,0
442,54,25-34,movies,0
96,149,25-34,movies,0
376,245,25-34,movies,0
303,203,35-44,tech,0
114,107,25-34,sports,0
294,131,25-34,movies,0
463,174,18-24,tech,0
57,24,35-44,news,0
295,8,35-44,sports,0
350,174,18-24,tech,0
276,209,35-44,news,0
87,150,25-34,news,0
263,264,25-34,movies,0
224,87,35-44,news,0
455,251,25-34,news,0
64,265,35-44,tech,0
26,91,18-24,tech,0
298,236,35-44,tech,0
153,270,35-44,sports,0
464,231,18-24,movies,1
168,297,35-44,news,0
134,168,18-24,news,0
105,217,25-34,sports,0
200,267,18-24,tech,0
111,15,18-24,news,0
434,274,18-24,tech,0
312,251,35-44,tech,0
469,172,35-44,tech,0
11,293,35-44,sports,0
227,239,35-44,tech,0
75,286,25-34,movies,0
113,191,18-24,news,0
275,10,35-44,movies,0
6,163,18-24,sports,0
10,62,18-24,sports,0
40,5,18-24,sports,0
242,157,18-24,news,0
124,218,18-24,tech,0
167,273,18-24,tech,0
167,31,18-24,news,0
236,105,25-34,tech,0
477,271,25-34,sports,0
205,71,25-34,tech,0
178,260,35-44,movies,0
107,180,18-24,tech,0
320,170,35-44,news,0
384,220,18-24,news,0
149,230,35-44,sports,0
171,197,25-34,sports,0
290,95,25-34,news,0
59,51,25-34,news,0
489,21,35-44,sports,0
466,122,25-34,movies,0
14,81,35-44,movies,0
332,193,25-34,tech,0
127,151,18-24,tech,0
130,131,18-24,movies,0
457,53,35-44,movies,0
165,104,25-34,news,0
135,21,25-34,tech,1
342,286,35-44,tech,0
109,4,25-34,sports,0
106,216,18-24,tech,0
132,138,25-34,tech,0
296,117,35-44,news,0
474,11,35-44,movies,0
22,214,25-34,movies,0
387,1,35-44,sports,0
274,142,35-44,movies,0
446,163,25-34,tech,0
121,168,35-44,movies,0
251,63,25-34,news,0
10,217,35-44,tech,0
387,196,25-34,tech,0
484,106,35-44,tech,0
105,280,25-34,movies,0
183,262,18-24,sports,0
145,243,25-34,tech,0
48,119,35-44,tech,0
318,57,25-34,sports,0
326,214,18-24,sports,0
202,68,25-34,news,0
496,20,25-34,tech,0
87,119,18-24,tech,0
182,230,25-34,sports,1
388,143,18-24,tech,0
353,253,35-44,news,0
110,81,25-34,news,0
122,282,35-44,tech,0
247,158,18-24,sports,0
141,278,25-34,tech,0
376,285,25-34,sports,0
130,294,25-34,sports,0
191,40,25-34,news,0
94,148,18-24,news,0
355,109,18-24,movies,0
273,26,18-24,sports,0
269,220,18-24,movies,0
243,6,18-24,movies,0
334,86,18-24,sports,0
16,171,18-24,movies,0
212,69,18-24,news,0
490,278,35-44,tech,1
238,243,35-44,news,0
49,253,18-24,sports,0
408,288,18-24,tech,0
110,236,18-24,sports,0
17,231,18-24,sports,0
104,276,25-34,tech,0
241,38,35-44,movies,0
95,61,18-24,news,0
472,143,35-44,movies,0
253,56,35-44,sports,0
493,35,25-34,tech,0
156,125,25-34,tech,0
74,115,25-34,news,0
476,67,18-24,news,0
331,203,18-24,sports,0
109,138,18-24,sports,0
467,8,35-44,news,0
421,228,25-34,sports,0
11,106,35-44,sports,0
320,180,25-34,tech,0
66,240,25-34,tech,0
308,153,35-44,tech,0
346,68,25-34,news,0
183,299,35-44,news,0
18,67,18-24,tech,0
56,163,35-44,tech,0
220,276,25-34,news,0
410,274,25-34,news,0
219,263,35-44,movies,0
237,194,18-24,tech,0
137,159,25-34,news,1
383,118,25-34,tech,0
56,292,18-24,movies,0
433,290,18-24,tech,0
22,25,25-34,sports,0
492,65,18-24,news,0
142,276,25-34,movies,0
483,20,35-44,sports,0
293,270,25-34,news,0
95,75,35-44,tech,0
85,102,35-44,movies,0
380,75,18-24,news,0
0,106,18-24,tech,0
9,280,35-44,movies,0
149,206,25-34,sports,0
313,2,18-24,tech,0
60,207,18-24,tech,0
438,47,25-34,sports,0
71,253,18-24,movies,0
297,272,35-44,movies,0
316,22,25-34,tech,0
375,172,25-34,tech,0
443,280,25-34,movies,0
198,125,18-24,tech,1
305,263,25-34,sports,0
60,49,35-44,sports,0
42,49,35-44,tech,0
339,284,35-44,news,0
168,256,18-24,news,0
9,96,35-44,news,0
340,6,18-24,news,0
390,122,25-34,movies,0
228,164,25-34,news,0
455,139,25-34,movies,0
366,27,18-24,tech,0
136,8,18-24,tech,0
77,70,35-44,sports,0
305,147,18-24,sports,0
200,72,18-24,news,0
35,254,25-34,news,0
239,116,25-34,sports,0
81,113,25-34,movies,1
150,44,18-24,tech,0
286,71,35-44,news,0
59,214,18-24,sports,0
498,167,25-34,tech,0
443,203,18-24,tech,0
308,88,18-24,tech,0
209,12,18-24,tech,0
124,267,18-24,movies,0
45,89,18-24,sports,0
473,218,18-24,news,0
15,135,35-44,news,1
376,219,25-34,news,0
417,132,25-34,movies,0
496,156,35-44,sports,0
225,214,18-24,news,0
494,12,18-24,tech,0
3,187,25-34,sports,0
158,251,18-24,news,0
285,215,18-24,movies,0
273,86,18-24,news,0
383,64,25-34,sports,0
1,260,25-34,movies,0
198,179,35-44,movies,0
438,66,25-34,tech,0
318,226,25-34,movies,0
432,138,35-44,news,0
424,41,35-44,sports,0
327,106,25-34,tech,1
499,55,35-44,news,0
247,154,18-24,sports,0
442,139,18-24,news,0
371,214,35-44,movies,0
485,56,18-24,tech,0
326,221,25-34,news,0
131,294,18-24,tech,0
337,141,25-34,tech,0
51,252,18-24,tech,0
237,127,18-24,movies,0
115,172,35-44,news,0
442,257,18-24,tech,0
141,214,35-44,tech,0
207,132,18-24,news,0
418,51,18-24,sports,0
417,189,25-34,sports,0
142,42,35-44,sports,0
15,60,35-44,movies,0
312,270,25-34,tech,0
122,254,18-24,tech,0
328,258,25-34,tech,0
103,83,18-24,sports,0
228,281,35-44,tech,0
413,141,18-24,tech,0
470,243,18-24,sports,0
353,254,35-44,tech,0
238,284,25-34,tech,0
53,198,18-24,news,0
315,26,35-44,news,0
331,145,35-44,movies,0
168,186,18-24,tech,0
490,224,25-34,sports,0
84,61,18-24,movies,0
285,270,35-44,movies,0
1,241,18-24,movies,0
28,116,25-34,tech,0
54,218,18-24,tech,0
240,79,18-24,sports,0
450,196,25-34,movies,0
61,274,18-24,movies,0
116,20,25-34,movies,0
54,3,18-24,news,0
344,281,25-34,news,0
496,256,18-24,tech,0
131,150,18-24,sports,0
202,95,18-24,tech,0
19,196,35-44,movies,0
433,233,25-34,movies,0
10,199,25-34,news,0
317,60,18-24,news,0
481,72,18-24,news,0
59,208,25-34,sports,0
2,245,18-24,sports,0
23,267,25-34,sports,0
108,57,35-44,sports,0
147,277,25-34,tech,0
5,154,18-24,movies,0
414,38,18-24,news,0
23,75,18-24,news,0
193,243,35-44,news,0
365,281,25-34,news,0
406,125,18-24,news,0
281,46,18-24,tech,0
419,60,25-34,movies,0
393,79,25-34,movies,0
62,163,25-34,sports,0
164,56,18-24,tech,0
464,252,25-34,tech,0
303,190,35-44,movies,0
174,185,25-34,sports,0
480,23,35-44,movies,0
375,196,18-24,sports,0
149,222,35-44,news,0
216,236,25-34,sports,0
33,226,18-24,tech,0
31,256,25-34,tech,0
412,134,35-44,movies,0
328,117,25-34,tech,0
249,162,25-34,sports,0
397,95,25-34,news,0
430,154,35-44,news,0
343,92,25-34,tech,0
88,170,25-34,movies,0
206,75,25-34,sports,0
426,153,18-24,movies,0
128,69,18-24,movies,0
193,105,18-24,movies,0
440,105,25-34,sports,0
495,205,25-34,movies,0
183,64,18-24,movies,0
427,243,35-44,tech,0
343,15,25-34,movies,0
119,90,18-24,news,0
398,120,25-34,tech,0
13,268,35-44,sports,0
295,214,35-44,tech,0
167,230,25-34,news,0
160,98,35-44,news,0
29,242,35-44,movies,0
173,176,25-34,sports,0
39,14,18-24,news,0
92,244,18-24,movies,0
66,233,35-44,sports,0
361,90,18-24,sports,0
54,38,25-34,news,0
250,218,35-44,tech,0
54,216,18-24,tech,0
80,278,25-34,tech,0
428,282,25-34,sports,0
89,53,25-34,tech,0
438,91,18-24,tech,0
382,211,35-44,tech,0
455,136,18-24,movies,0
424,39,18-24,movies,0
444,36,25-34,movies,0
388,9,18-24,tech,0
99,228,18-24,news,0
481,16,25-34,sports,0
211,234,18-24,news,0
192,295,18-24,tech,0
225,81,35-44,news,0
221,123,35-44,tech,0
490,288,18-24,movies,0
166,133,18-24,sports,0
315,281,25-34,tech,0
112,115,18-24,movies,0
388,252,18-24,tech,0
293,60,25-34,sports,0
24,152,35-44,movies,0
425,220,35-44,movies,0
330,169,18-24,movies,0
283,155,25-34,sports,0
135,191,18-24,movies,0
258,279,25-34,news,0
214,253,25-34,movies,0
11,86,18-24,tech,0
472,52,35-44,sports,0
84,95,18-24,news,0
483,153,18-24,tech,0
277,293,18-24,sports,0
80,178,18-24,sports,0
3,85,18-24,news,0
78,191,35-44,news,0
498,30,18-24,sports,0
145,168,35-44,tech,0
207,297,35-44,news,0
106,99,18-24,sports,0
150,126,25-34,sports,0
67,3,35-44,tech,0
382,275,35-44,sports,0
425,137,25-34,tech,0
296,29,25-34,news,0
201,160,35-44,sports,0
60,73,18-24,movies,0
38,246,25-34,news,0
